age,annual_income,employment_years,employment_type,home_ownership,credit_score,existing_debt,loan_amount,loan_term_months,loan_purpose,num_credit_lines,num_late_payments,has_bankruptcy,debt_to_income,approved
18,70169.87,0.0,Salaried,OWN,677.0,25036.21,31155.97,36,debt_consolidation,2,1,0,0.801,0
22,27033.4,0.1,Unemployed,MORTGAGE,654.0,1189.76,21264.22,12,debt_consolidation,9,3,0,0.831,0
31,62649.03,5.1,Salaried,OWN,663.0,18415.69,34495.13,24,medical,11,1,1,0.845,0
30,75014.03,5.1,Salaried,MORTGAGE,815.0,31901.57,30698.13,48,medical,13,2,0,0.835,1
61,70463.77,34.7,Salaried,OWN,666.0,21846.1,25665.7,24,debt_consolidation,7,1,0,0.674,1
61,72582.36,40.8,Salaried,RENT,604.0,17322.33,28809.79,12,business,6,1,1,0.636,0
62,58784.39,32.1,Salaried,RENT,478.0,8805.0,14985.35,48,business,3,1,0,0.405,0
51,47277.69,25.0,Salaried,RENT,521.0,17711.47,5988.16,48,home_improvement,1,1,0,0.501,0
46,36163.89,16.5,Self-Employed,MORTGAGE,608.0,2656.67,16698.57,60,business,12,3,0,0.535,0
51,18977.93,30.7,Self-Employed,RENT,640.0,5435.64,5566.16,60,business,12,2,0,0.58,1
39,58094.19,9.8,Self-Employed,OWN,600.0,14745.89,17007.94,36,car,14,1,0,0.547,0
52,53799.87,30.1,Salaried,MORTGAGE,682.0,22533.63,20564.03,36,medical,1,3,0,0.801,1
59,64782.31,43.6,Self-Employed,RENT,599.0,10532.81,26589.55,36,car,6,3,0,0.573,1
57,25115.19,41.7,Retired,RENT,568.0,4403.69,10083.13,48,business,9,0,0,0.577,0
49,67677.45,19.8,Retired,MORTGAGE,705.0,4312.43,50599.66,36,debt_consolidation,13,2,0,0.811,0
21,136936.49,0.2,Salaried,MORTGAGE,773.0,43216.15,72915.38,60,home_improvement,6,0,0,0.848,1
55,50981.86,29.0,Salaried,MORTGAGE,550.0,9504.43,41884.82,48,home_improvement,2,1,0,1.008,1
37,47532.42,10.2,Self-Employed,RENT,672.0,5736.64,14839.71,36,debt_consolidation,13,0,0,0.433,1
56,57210.98,33.5,Salaried,RENT,479.0,7722.2,31851.88,48,debt_consolidation,1,1,0,0.692,0
46,135424.36,28.9,Unemployed,MORTGAGE,517.0,44766.67,43785.06,24,education,10,1,0,0.654,0
63,29383.13,43.4,Salaried,MORTGAGE,597.0,2484.52,8455.69,60,education,5,0,1,0.372,1
35,54263.3,10.1,Salaried,MORTGAGE,752.0,5311.03,44990.16,36,education,0,1,0,0.927,0
66,32865.25,46.8,Unemployed,RENT,580.0,12635.18,8097.02,48,medical,7,1,1,0.631,0
61,37290.64,30.0,Salaried,MORTGAGE,577.0,8393.45,500.0,48,medical,5,3,0,0.238,1
35,47820.27,10.0,Salaried,MORTGAGE,653.0,18808.51,12357.24,12,home_improvement,6,2,0,0.652,0
43,96149.7,17.7,Unemployed,MORTGAGE,653.0,18854.63,500.0,48,car,2,0,0,0.201,1
45,120631.45,23.3,Salaried,RENT,579.0,30137.49,25300.65,36,education,10,1,1,0.46,1
57,61332.86,34.2,Salaried,RENT,829.0,16771.16,14000.26,36,debt_consolidation,4,1,0,0.502,1
53,40607.28,30.4,Salaried,OWN,626.0,18601.91,16529.45,12,education,2,0,0,0.865,1
62,170479.35,39.3,Salaried,MORTGAGE,660.0,76013.49,500.0,48,car,5,3,0,0.449,1
37,39585.68,15.1,Salaried,MORTGAGE,614.0,16744.17,25302.79,60,home_improvement,2,1,0,1.062,0
44,36843.41,24.2,Salaried,RENT,690.0,5735.68,915.42,24,education,8,2,0,0.181,1
40,20181.64,18.6,Salaried,OWN,761.0,2058.03,7557.01,48,home_improvement,7,3,0,0.476,1
65,98523.05,41.9,Retired,OWN,800.0,35874.09,33021.88,60,home_improvement,11,2,0,0.699,0
33,79548.55,12.6,Self-Employed,RENT,581.0,36315.02,44950.5,12,medical,14,2,0,1.022,0
48,164210.23,29.3,Self-Employed,MORTGAGE,749.0,69694.57,77229.49,60,education,1,0,0,0.895,1
24,24470.86,0.0,Self-Employed,OWN,699.0,6165.61,15597.1,12,home_improvement,0,3,0,0.889,0
62,101629.12,39.8,Self-Employed,MORTGAGE,738.0,36502.26,33304.81,48,education,6,1,0,0.687,0
37,50770.35,19.6,Salaried,OWN,642.0,18369.13,15589.07,36,home_improvement,1,0,0,0.669,1
35,73353.84,8.6,Retired,MORTGAGE,633.0,19977.29,35397.5,60,medical,12,1,0,0.755,0
48,21506.52,33.2,Self-Employed,RENT,734.0,5997.22,13029.52,36,car,12,3,0,0.885,0
43,102134.0,15.6,Self-Employed,OWN,736.0,27037.86,57707.12,36,home_improvement,6,1,0,0.83,0
62,72639.08,38.6,Salaried,OWN,791.0,9572.78,33730.89,48,debt_consolidation,14,1,0,0.596,1
45,48076.32,19.2,Self-Employed,RENT,668.0,7071.65,21467.64,48,home_improvement,7,2,0,0.594,0
44,67680.7,30.8,Salaried,OWN,640.0,9798.57,26581.07,48,education,8,1,0,0.538,0
23,33431.45,0.0,Self-Employed,MORTGAGE,429.0,338.14,16113.49,48,medical,11,1,0,0.492,0
19,36690.75,0.0,Unemployed,OWN,505.0,9958.93,29608.95,48,medical,8,2,0,1.078,0
38,38881.65,14.5,Salaried,MORTGAGE,615.0,9483.78,13666.33,12,car,10,3,0,0.595,1
69,19411.79,47.4,Salaried,RENT,551.0,7071.61,6349.63,24,business,3,1,0,0.691,0
65,75423.88,41.7,Retired,RENT,723.0,33119.2,23516.32,24,medical,7,0,0,0.751,1
50,88947.07,27.5,Salaried,RENT,532.0,39905.58,42505.54,24,home_improvement,12,1,0,0.927,0
50,34521.17,13.9,Self-Employed,MORTGAGE,605.0,15975.36,500.0,48,home_improvement,14,2,0,0.477,0
38,58343.4,16.2,Salaried,RENT,608.0,7960.25,21761.37,36,education,2,0,0,0.509,1
27,42925.86,5.1,Salaried,RENT,758.0,1511.25,24730.85,36,medical,0,1,0,0.611,1
18,57764.92,0.2,Retired,RENT,595.0,22505.88,17026.43,12,car,8,1,0,0.684,1
35,35818.2,18.2,Self-Employed,RENT,691.0,16380.38,15664.76,60,debt_consolidation,0,0,0,0.895,0
34,31517.16,11.2,Salaried,OWN,668.0,15235.36,25902.92,12,medical,10,1,0,1.305,0
27,82953.66,8.3,Self-Employed,OWN,731.0,26773.25,38682.95,12,car,6,0,0,0.789,1
31,47480.04,4.6,Salaried,MORTGAGE,727.0,0.0,500.0,48,debt_consolidation,12,0,0,0.011,0
19,134733.56,0.1,Salaried,OWN,647.0,41072.37,15901.68,24,home_improvement,2,2,0,0.423,1
49,50169.12,24.7,Self-Employed,RENT,497.0,16722.18,17549.13,48,education,0,0,0,0.683,1
66,30852.13,39.3,Unemployed,OWN,629.0,13507.41,7380.9,36,education,3,1,0,0.677,1
53,90533.07,30.3,Self-Employed,RENT,648.0,42047.57,38085.15,48,debt_consolidation,0,0,0,0.885,1
41,67198.09,24.6,Salaried,RENT,676.0,25968.37,22920.25,12,medical,2,0,1,0.728,1
39,70504.83,17.7,Salaried,MORTGAGE,584.0,11415.31,44644.67,36,education,11,2,0,0.795,0
33,88902.93,17.0,Salaried,RENT,753.0,8502.0,16156.66,36,education,10,2,0,0.277,1
25,35369.38,0.0,Salaried,MORTGAGE,651.0,11675.23,12679.93,48,debt_consolidation,9,3,0,0.689,0
49,45998.93,31.2,Retired,OWN,567.0,6032.2,20398.3,48,debt_consolidation,6,1,0,0.575,0
47,44993.58,22.4,Salaried,MORTGAGE,609.0,21204.15,21067.2,24,home_improvement,3,0,0,0.939,0
18,25709.78,0.0,Unemployed,RENT,824.0,0.0,11038.78,48,business,12,0,0,0.429,0
39,42967.74,17.9,Salaried,MORTGAGE,710.0,14395.61,500.0,24,home_improvement,13,0,0,0.347,1
32,95625.02,12.6,Salaried,OWN,744.0,28489.59,39842.97,48,debt_consolidation,3,0,0,0.715,1
26,55197.29,5.0,Salaried,MORTGAGE,556.0,12087.38,20414.67,60,home_improvement,13,1,0,0.589,0
54,25008.46,29.0,Retired,RENT,588.0,2781.75,14325.39,12,medical,9,1,0,0.684,0
45,22518.23,26.5,Salaried,OWN,589.0,0.0,12263.29,12,home_improvement,5,1,0,0.545,1
50,112689.11,34.9,Salaried,OWN,667.0,19189.34,50503.75,48,medical,3,0,0,0.618,1
55,46856.29,30.7,Salaried,RENT,634.0,8102.27,21677.26,60,debt_consolidation,8,1,0,0.636,1
69,35464.76,39.7,Salaried,RENT,606.0,14780.31,23778.29,48,business,0,1,0,1.087,0
59,42744.86,39.0,Salaried,MORTGAGE,617.0,5666.76,26931.79,36,education,4,2,0,0.763,0
50,23420.01,26.7,Retired,OWN,579.0,7445.59,10657.66,48,business,10,1,0,0.773,0
63,99862.31,40.5,Retired,OWN,634.0,5608.67,82794.21,24,medical,7,2,0,0.885,1
42,40274.49,22.2,Self-Employed,MORTGAGE,750.0,12969.89,11049.74,60,debt_consolidation,2,2,0,0.596,1
69,97119.82,45.2,Unemployed,RENT,514.0,0.0,15821.92,48,education,2,3,0,0.163,1
57,50303.29,33.9,Salaried,RENT,681.0,28385.87,20012.28,60,business,10,2,0,0.962,0
51,100184.22,28.6,Unemployed,MORTGAGE,774.0,22926.14,32583.72,60,car,12,1,0,0.554,1
64,55734.09,47.9,Salaried,MORTGAGE,634.0,0.0,500.0,60,debt_consolidation,10,1,0,0.009,1
44,75103.04,22.1,Salaried,OWN,602.0,10689.98,20242.06,12,education,2,1,0,0.412,0
55,70231.1,28.1,Salaried,OWN,733.0,8332.97,32918.51,60,education,10,0,0,0.587,1
32,66946.26,5.2,Retired,OWN,561.0,10150.88,26001.56,24,medical,4,0,0,0.54,1
68,58335.57,46.6,Salaried,MORTGAGE,648.0,11393.16,14275.16,36,debt_consolidation,8,0,0,0.44,1
50,43633.25,23.5,Salaried,OWN,556.0,6571.49,17822.66,36,education,8,1,0,0.559,0
58,127735.54,29.8,Salaried,OWN,482.0,16291.16,54238.36,24,car,13,0,0,0.552,1
41,31148.82,21.5,Salaried,RENT,636.0,2373.46,16914.27,36,home_improvement,12,2,0,0.619,0
63,49126.5,43.7,Salaried,RENT,536.0,18337.37,13347.66,36,medical,1,0,0,0.645,1
21,49387.02,0.0,Self-Employed,MORTGAGE,649.0,21244.83,28386.24,24,education,0,2,0,1.005,0
23,59947.26,2.2,Unemployed,RENT,750.0,12697.66,10902.69,36,business,13,1,0,0.394,0
44,39547.73,22.8,Self-Employed,MORTGAGE,817.0,9782.31,11837.61,36,home_improvement,4,1,0,0.547,0
56,57375.53,36.4,Salaried,MORTGAGE,658.0,4650.31,42446.34,48,home_improvement,0,2,0,0.821,0
60,45052.27,40.4,Salaried,RENT,742.0,11743.01,8795.3,36,business,2,1,0,0.456,1
40,22226.13,7.6,Retired,MORTGAGE,686.0,6323.21,5962.08,48,car,7,1,0,0.553,0
51,49255.49,28.0,Salaried,RENT,616.0,10692.88,7357.68,48,car,13,1,0,0.366,1
46,28274.55,26.1,Salaried,RENT,477.0,8748.46,6631.7,48,medical,13,2,0,0.544,0
67,20595.07,43.4,Self-Employed,OWN,796.0,6102.45,8807.95,24,debt_consolidation,9,3,0,0.724,0
52,52493.08,30.1,Self-Employed,MORTGAGE,556.0,4823.02,28414.95,36,education,4,0,0,0.633,1
39,62563.77,20.0,Retired,RENT,774.0,26837.18,24792.29,36,car,10,1,0,0.825,0
68,63789.83,46.3,Salaried,RENT,698.0,13960.6,21373.55,12,business,12,1,0,0.554,1
23,65093.85,7.0,Salaried,MORTGAGE,562.0,32633.87,9858.15,60,debt_consolidation,6,1,0,0.653,0
69,18651.94,51.5,Self-Employed,MORTGAGE,678.0,5839.23,4748.3,12,home_improvement,8,2,0,0.568,1
26,24822.15,3.5,Self-Employed,MORTGAGE,842.0,13543.96,2253.67,60,home_improvement,7,1,0,0.636,1
32,131499.81,9.2,Salaried,RENT,788.0,56057.1,71971.41,12,home_improvement,12,2,0,0.974,1
60,29039.02,26.6,Retired,MORTGAGE,604.0,8249.36,16297.12,48,home_improvement,9,1,0,0.845,0
56,66530.82,32.7,Salaried,MORTGAGE,586.0,9416.37,26074.13,24,education,0,0,0,0.533,1
68,34770.73,40.6,Salaried,RENT,659.0,5033.58,16978.21,60,car,13,4,1,0.633,0
56,51013.03,34.9,Self-Employed,RENT,635.0,16832.01,29345.07,48,car,8,0,0,0.905,1
51,35716.67,29.6,Salaried,RENT,758.0,9695.97,15009.64,12,business,6,0,0,0.692,1
36,64910.88,16.8,Salaried,MORTGAGE,717.0,10492.59,44056.45,12,business,2,0,0,0.84,0
18,52490.48,1.6,Retired,OWN,498.0,19681.78,10248.32,48,home_improvement,10,0,0,0.57,0
24,39177.39,1.9,Self-Employed,RENT,691.0,10022.19,12938.96,24,debt_consolidation,0,2,0,0.586,0
33,28996.02,20.1,Retired,RENT,634.0,10898.2,8885.88,12,medical,2,1,0,0.682,0
20,56043.7,0.0,Salaried,MORTGAGE,653.0,5810.58,29672.2,60,debt_consolidation,10,1,0,0.633,1
44,26732.64,16.8,Salaried,OWN,672.0,10690.94,3025.38,48,education,4,2,0,0.513,0
58,60702.52,33.8,Salaried,MORTGAGE,758.0,19737.38,41860.15,12,home_improvement,11,2,0,1.015,1
68,182269.65,44.5,Salaried,RENT,738.0,78309.5,93386.74,36,home_improvement,3,0,0,0.942,1
43,96286.66,23.4,Salaried,MORTGAGE,583.0,38188.69,72220.67,24,medical,11,0,0,1.147,1
63,70204.94,37.2,Retired,RENT,645.0,16656.61,27512.32,48,medical,10,3,0,0.629,0
69,46966.8,45.8,Salaried,RENT,610.0,10576.63,13617.37,12,home_improvement,10,1,0,0.515,1
62,18594.55,39.4,Self-Employed,MORTGAGE,499.0,9621.84,9881.54,36,car,11,0,0,1.049,1
42,25307.52,18.2,Self-Employed,RENT,640.0,5223.84,15339.22,24,debt_consolidation,11,1,0,0.813,0
34,93096.92,15.2,Salaried,OWN,816.0,33725.76,23936.69,60,business,5,0,0,0.619,1
68,33028.36,48.6,Salaried,RENT,496.0,6367.6,500.0,12,business,7,1,0,0.208,0
30,34557.3,12.7,Self-Employed,MORTGAGE,648.0,0.0,1200.76,48,debt_consolidation,1,4,0,0.035,0
39,45124.24,15.7,Salaried,RENT,645.0,2973.65,20408.66,36,medical,5,3,0,0.518,0
21,28824.38,3.8,Salaried,OWN,676.0,8961.16,20408.75,48,business,6,1,0,1.019,0
59,26545.5,31.5,Self-Employed,RENT,563.0,9428.16,3711.92,24,business,11,1,0,0.495,1
51,47799.14,23.4,Salaried,MORTGAGE,522.0,14883.79,16515.88,60,car,13,2,0,0.657,0
22,31389.71,0.0,Salaried,MORTGAGE,526.0,13243.08,10368.34,60,debt_consolidation,9,3,0,0.752,0
29,33843.11,7.0,Self-Employed,MORTGAGE,770.0,10447.0,26536.6,24,education,1,0,0,1.093,0
46,33170.11,28.8,Salaried,MORTGAGE,562.0,4435.33,28252.28,24,home_improvement,3,4,0,0.985,0
46,63651.62,21.6,Salaried,OWN,605.0,21587.15,30864.07,60,car,8,1,0,0.824,1
59,43649.07,35.1,Salaried,RENT,839.0,12022.75,25299.0,36,education,6,0,0,0.855,1
31,44833.64,8.1,Self-Employed,RENT,584.0,7337.76,25736.29,48,education,13,1,0,0.738,0
66,66070.19,46.3,Self-Employed,MORTGAGE,681.0,21200.46,9509.86,48,debt_consolidation,2,2,0,0.465,0
41,45660.1,17.1,Retired,OWN,746.0,11958.63,24642.97,36,education,8,3,0,0.802,0
60,42653.86,35.9,Self-Employed,RENT,741.0,6792.62,8363.51,24,business,11,1,0,0.355,1
30,62020.81,2.6,Self-Employed,RENT,530.0,13850.5,22680.57,36,home_improvement,6,2,0,0.589,0
19,68466.44,0.0,Self-Employed,MORTGAGE,586.0,31633.9,42993.32,36,business,3,0,0,1.09,0
20,45545.32,2.7,Salaried,RENT,677.0,20820.28,18955.35,36,debt_consolidation,1,3,0,0.873,0
37,51036.89,15.4,Salaried,RENT,824.0,14199.57,31668.35,48,education,9,2,0,0.899,1
67,33160.17,42.0,Self-Employed,MORTGAGE,581.0,8574.89,21880.83,36,debt_consolidation,9,1,0,0.918,0
20,31877.59,2.9,Salaried,OWN,606.0,1117.09,1549.67,48,business,11,1,0,0.084,0
37,72010.97,12.7,Retired,RENT,688.0,36574.71,500.0,24,medical,12,1,0,0.515,1
23,61234.81,6.7,Self-Employed,OWN,706.0,24827.73,38726.03,36,business,14,1,0,1.038,0
66,61552.71,49.6,Salaried,RENT,711.0,22330.88,39423.37,12,debt_consolidation,2,2,0,1.003,0
53,56411.44,31.2,Salaried,RENT,574.0,0.0,25459.55,24,education,6,0,0,0.451,1
57,50166.44,29.0,Salaried,OWN,602.0,12849.55,24001.79,36,medical,4,0,0,0.735,0
55,69439.14,42.2,Retired,MORTGAGE,669.0,16035.63,40178.15,60,debt_consolidation,13,2,0,0.81,1
52,78241.41,31.5,Salaried,MORTGAGE,764.0,27574.02,44979.56,36,business,1,1,0,0.927,1
58,77312.74,34.7,Unemployed,RENT,629.0,14097.62,26221.64,24,debt_consolidation,9,1,0,0.522,0
18,46611.89,0.0,Salaried,RENT,648.0,10032.9,27555.55,48,debt_consolidation,4,0,0,0.806,0
63,98075.84,43.8,Retired,OWN,558.0,33631.38,32434.21,48,home_improvement,0,1,0,0.674,1
56,54952.82,39.2,Salaried,RENT,818.0,7361.66,24657.89,36,business,8,1,0,0.583,1
56,67251.06,31.4,Unemployed,RENT,664.0,11022.02,29590.77,24,medical,5,2,0,0.604,1
38,56446.24,17.3,Self-Employed,RENT,747.0,15748.44,12876.07,36,car,10,1,0,0.507,1
59,55464.77,32.3,Salaried,RENT,653.0,25002.01,13943.98,24,education,5,1,0,0.702,1
37,33932.35,17.7,Self-Employed,OWN,658.0,12598.08,28734.65,36,debt_consolidation,2,0,0,1.218,1
20,69610.83,0.0,Salaried,RENT,515.0,28631.67,15427.35,24,medical,1,1,0,0.633,1
65,203342.53,44.1,Salaried,RENT,456.0,52766.88,96382.7,48,debt_consolidation,2,2,0,0.733,1
30,40643.84,7.4,Salaried,RENT,763.0,19275.82,20970.59,60,medical,6,1,0,0.99,0
23,50792.16,0.0,Salaried,OWN,657.0,0.0,19766.11,24,car,4,2,0,0.389,0
50,39218.25,24.5,Salaried,RENT,669.0,21700.86,20954.23,24,medical,1,0,0,1.088,0
30,38406.81,11.2,Self-Employed,RENT,538.0,21998.03,17889.76,60,debt_consolidation,4,3,0,1.039,0
62,106109.28,46.0,Retired,RENT,569.0,33795.0,23975.36,36,home_improvement,12,0,0,0.544,1
41,35014.39,16.8,Salaried,RENT,746.0,13124.77,17765.02,48,education,12,2,0,0.882,1
18,38675.43,0.0,Self-Employed,MORTGAGE,807.0,9448.41,11256.82,60,medical,5,2,0,0.535,0
67,22164.64,46.7,Salaried,RENT,594.0,4844.41,16582.12,48,debt_consolidation,7,2,1,0.967,0
44,33563.49,22.0,Salaried,MORTGAGE,710.0,5315.43,16305.98,48,debt_consolidation,2,0,0,0.644,0
31,20864.41,2.9,Salaried,MORTGAGE,667.0,5062.71,5424.11,36,car,6,2,0,0.503,0
53,67231.85,25.8,Unemployed,OWN,639.0,22414.43,31495.29,60,medical,9,1,0,0.802,1
45,198759.06,19.9,Salaried,OWN,817.0,62208.12,42738.98,48,education,0,2,0,0.528,1
19,40809.11,0.0,Salaried,OWN,609.0,22363.0,18427.59,12,car,12,2,0,1.0,0
57,21303.38,40.6,Self-Employed,OWN,762.0,5646.27,7559.73,36,education,13,0,0,0.62,1
38,76879.91,17.5,Salaried,RENT,684.0,2050.83,18038.01,12,car,14,1,0,0.261,0
54,34082.44,31.9,Salaried,RENT,648.0,16926.93,7910.93,36,education,3,0,0,0.729,1
64,93870.69,33.2,Salaried,RENT,773.0,6275.9,83262.07,12,medical,13,1,0,0.954,1
49,42573.42,19.7,Salaried,OWN,676.0,7071.08,17807.54,48,home_improvement,1,1,0,0.584,1
52,35742.37,30.0,Salaried,RENT,641.0,10392.5,11210.67,36,debt_consolidation,13,4,1,0.604,0
31,44847.41,16.9,Salaried,MORTGAGE,774.0,14018.24,12513.16,36,home_improvement,2,0,0,0.592,1
30,71602.72,5.2,Retired,RENT,762.0,2376.08,35388.44,48,medical,5,0,0,0.527,1
39,43751.87,20.5,Unemployed,RENT,758.0,6039.03,11913.67,24,business,14,3,0,0.41,1
62,38240.01,38.1,Salaried,MORTGAGE,300.0,1066.23,6924.36,36,education,7,1,0,0.209,0
45,44381.78,23.2,Salaried,MORTGAGE,690.0,15234.35,17464.99,36,business,3,1,0,0.737,0
36,25953.78,18.9,Retired,OWN,669.0,11095.42,10174.04,36,car,5,0,0,0.82,0
58,59785.34,34.6,Self-Employed,OWN,647.0,3989.13,18927.62,60,medical,4,0,0,0.383,1
62,20063.08,37.2,Self-Employed,RENT,705.0,8012.17,4448.82,36,education,13,0,0,0.621,0
64,39259.13,47.7,Self-Employed,MORTGAGE,673.0,15296.02,12633.81,36,debt_consolidation,6,4,0,0.711,1
33,71660.33,11.2,Salaried,OWN,711.0,10830.7,21933.26,60,home_improvement,1,0,0,0.457,1
54,57040.92,36.4,Salaried,RENT,626.0,0.0,15876.04,48,medical,2,0,0,0.278,1
48,65851.68,23.3,Salaried,MORTGAGE,785.0,5881.32,29982.27,36,education,8,0,1,0.545,1
41,47452.15,24.6,Salaried,RENT,720.0,7626.1,40108.72,36,medical,0,1,0,1.006,0
38,87980.73,17.1,Retired,OWN,699.0,42340.78,58626.23,60,home_improvement,3,2,0,1.148,0
23,77835.24,2.7,Salaried,OWN,694.0,18077.59,61364.05,36,home_improvement,9,3,0,1.021,0
32,61271.53,10.5,Salaried,MORTGAGE,754.0,6064.4,17551.95,24,business,12,1,0,0.385,0
46,77946.1,22.0,Retired,MORTGAGE,742.0,21215.16,57285.52,36,car,1,1,1,1.007,0
64,71339.95,42.0,Unemployed,RENT,640.0,3973.48,31778.75,24,medical,5,1,0,0.501,1
63,39350.67,39.2,Salaried,MORTGAGE,739.0,12873.61,23503.08,36,debt_consolidation,5,1,0,0.924,1
27,25035.51,8.8,Salaried,MORTGAGE,666.0,2587.43,12305.97,60,business,12,1,0,0.595,1
53,60486.84,30.2,Self-Employed,RENT,823.0,7568.2,20042.11,60,business,11,2,0,0.456,1
22,64411.32,0.0,Salaried,OWN,749.0,19730.72,35033.29,48,medical,13,0,0,0.85,1
53,84561.64,24.3,Unemployed,MORTGAGE,594.0,43340.8,42025.96,60,home_improvement,9,3,0,1.01,0
35,30694.52,6.1,Salaried,OWN,850.0,17792.64,1423.08,48,debt_consolidation,2,0,0,0.626,1
41,31156.7,21.5,Salaried,OWN,461.0,2929.36,11689.22,60,home_improvement,14,1,1,0.469,0
55,61694.5,28.4,Salaried,OWN,707.0,9902.53,35442.31,60,education,11,0,0,0.735,1
40,47307.14,19.2,Self-Employed,MORTGAGE,587.0,15485.04,21547.66,60,business,9,0,0,0.783,1
59,19093.8,37.5,Retired,RENT,819.0,8120.94,9430.32,24,medical,5,4,1,0.919,0
45,59133.57,22.7,Self-Employed,RENT,673.0,0.0,14766.55,24,car,11,1,0,0.25,1
69,19414.75,48.8,Salaried,MORTGAGE,579.0,5108.03,8760.75,12,education,6,1,0,0.714,1
51,30557.69,29.6,Self-Employed,RENT,626.0,5406.53,11634.27,48,medical,4,1,0,0.558,1
33,96359.44,0.2,Salaried,MORTGAGE,586.0,0.0,34622.85,60,medical,4,0,0,0.359,1
58,122080.94,34.7,Salaried,RENT,622.0,6033.83,32247.52,60,debt_consolidation,9,0,0,0.314,1
39,26693.41,18.7,Salaried,RENT,620.0,4399.98,15561.52,60,education,9,0,0,0.748,1
45,41577.08,29.6,Salaried,MORTGAGE,582.0,10761.07,19503.55,48,business,3,1,0,0.728,0
25,50076.71,9.7,Salaried,RENT,674.0,20091.55,22479.91,36,education,5,2,0,0.85,0
24,119445.26,0.0,Self-Employed,OWN,685.0,36210.1,96769.41,36,car,3,4,0,1.113,0
47,38313.8,23.6,Salaried,OWN,560.0,15024.03,18956.13,48,education,11,2,1,0.887,0
27,38621.25,0.0,Salaried,MORTGAGE,501.0,9810.13,24721.44,12,medical,5,3,0,0.894,0
69,106336.38,53.1,Salaried,RENT,678.0,15339.88,48339.09,48,debt_consolidation,11,0,0,0.599,1
62,40643.96,44.1,Self-Employed,OWN,698.0,9040.74,13386.79,48,home_improvement,3,1,0,0.552,1
54,70340.35,33.4,Salaried,MORTGAGE,716.0,24923.53,13236.12,24,education,5,1,0,0.543,1
56,23421.94,34.7,Salaried,OWN,700.0,9483.18,10499.54,48,debt_consolidation,0,1,0,0.853,0
48,44998.46,31.5,Unemployed,RENT,792.0,10251.5,500.0,36,car,0,2,0,0.239,0
21,21379.79,3.8,Salaried,RENT,740.0,2365.3,9716.97,48,medical,0,0,0,0.565,1
38,28919.84,20.6,Retired,OWN,850.0,8686.04,13392.19,48,education,0,2,0,0.763,1
43,74577.99,22.8,Retired,RENT,850.0,23991.53,26586.05,24,medical,13,1,0,0.678,1
65,47812.73,41.6,Salaried,OWN,492.0,20794.13,18241.83,48,debt_consolidation,4,1,0,0.816,1
29,41791.45,10.1,Unemployed,OWN,452.0,6192.89,6258.94,24,car,7,1,0,0.298,0
43,33712.54,24.3,Self-Employed,MORTGAGE,649.0,5051.16,22827.46,36,business,14,1,0,0.827,0
35,43900.1,12.2,Salaried,OWN,695.0,15954.35,14598.97,36,education,7,4,0,0.696,0
24,56985.75,0.6,Unemployed,MORTGAGE,643.0,10763.75,11715.21,48,business,5,0,0,0.394,0
23,80134.21,5.5,Salaried,RENT,713.0,14628.29,40782.88,60,car,10,0,0,0.691,1
36,13192.8,20.7,Salaried,OWN,626.0,5780.04,5569.36,12,debt_consolidation,11,3,0,0.86,0
22,32341.92,0.0,Salaried,MORTGAGE,588.0,1434.34,10618.92,48,home_improvement,1,0,0,0.373,0
21,53079.61,0.0,Unemployed,MORTGAGE,601.0,29641.27,16305.7,60,business,14,3,0,0.866,0
36,46656.54,15.4,Retired,RENT,632.0,7376.62,18610.0,60,home_improvement,1,3,0,0.557,0
28,59975.3,7.9,Salaried,RENT,726.0,22791.17,40133.26,24,business,5,0,0,1.049,1
46,56037.15,21.9,Self-Employed,MORTGAGE,606.0,13094.76,27677.27,24,education,14,0,0,0.728,1
18,42090.03,3.5,Salaried,OWN,624.0,12235.75,16546.36,36,medical,8,2,0,0.684,0
33,37668.27,12.7,Unemployed,OWN,701.0,7932.26,21489.25,60,business,8,2,0,0.781,0
41,43358.12,21.1,Salaried,RENT,632.0,16410.46,17581.99,36,business,12,1,0,0.784,0
68,87061.6,53.0,Salaried,RENT,751.0,17229.61,41816.6,36,education,6,0,0,0.678,1
50,33995.93,26.2,Self-Employed,RENT,567.0,5577.31,14625.92,60,education,9,0,0,0.594,1
63,47505.3,40.6,Self-Employed,RENT,548.0,24797.83,24605.66,36,debt_consolidation,8,2,0,1.04,0
35,53727.01,8.0,Salaried,RENT,677.0,13668.55,16718.3,48,debt_consolidation,1,1,0,0.566,1
41,106956.28,18.3,Self-Employed,MORTGAGE,686.0,15898.59,18410.54,60,business,4,1,0,0.321,1
39,42186.09,11.0,Self-Employed,MORTGAGE,572.0,1116.12,24525.71,36,debt_consolidation,11,3,0,0.608,0
64,79174.01,45.0,Salaried,RENT,771.0,41949.3,55499.85,24,debt_consolidation,4,3,0,1.231,1
67,90761.43,46.7,Salaried,RENT,823.0,15176.33,16484.43,24,debt_consolidation,13,0,0,0.349,1
68,47482.8,44.9,Salaried,RENT,593.0,26555.98,20695.77,48,debt_consolidation,14,2,0,0.995,1
57,44118.77,34.6,Self-Employed,MORTGAGE,784.0,13669.24,13686.79,24,car,11,0,0,0.62,1
44,41584.1,25.0,Self-Employed,RENT,436.0,11287.29,23980.54,24,debt_consolidation,0,1,0,0.848,0
